entry_id,name,aliases,county,town,state,category,entry_type,description,websites,emails,phones,addresses,source_urls,audiences,keywords,marketing_channels,notes_for_use,source_count,merged_from
everything-0112-cimarron-heritage-route,Cimarron heritage route,[],Colfax,Cimarron,NM,Colfax County Retail & Entrepreneurship Cross-Promotion Examples,Listing,"Shop or local retail business in Cimarron, Colfax, NM. It can help users find storefront or vendor contacts for shop-local outreach, event materials, visitor referrals, or local-goods partnerships.",[],[],[],[],[],"['Artists', 'Arts and culture audiences', 'Entrepreneurs', 'Businesses', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Colfax County Retail & Entrepreneurship Cross-Promotion Examples', 'Promotion', 'Start Something', 'Promote Something', 'Reach People Offline', 'Improve Online Visibility', 'Cimarron', 'Colfax', 'artist', 'arts', 'outreach', 'retail', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0113-city-halls-courthouses-post-offices-visitor-centers,"City halls, courthouses, post offices, visitor centers",[],Regional,Regional,NM / CO,"Bulletin Boards, Notice Boards, and Community Posting Locations",Listing,"Visitor or recreation route in Regional, Regional, NM / CO. It is useful for tourism context, trip planning, visitor referrals, and partnership research tied to regional travel.",[],[],[],[],[],"['Businesses', 'Nonprofits', 'Programs', 'Rural residents', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Bulletin Boards, Notice Boards, and Community Posting Locations', 'Promotion', 'Start Something', 'Promote Something', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Regional', 'outreach', 'service', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0114-city-of-raton,City of Raton,[],Colfax,Raton,NM,First-call outreach contacts,Listing,"Civic or partner-organization route in Raton, Colfax, NM. Use it to find formal contact paths, public information, business referrals, community-posting questions, or local program connections.",['https://ratonnm.gov'],[],['575-445-9551'],[],['https://ratonnm.gov'],"['Businesses', 'Nonprofits', 'Programs', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['First-call outreach contacts', 'Promotion', 'Start Something', 'Promote Something', 'Improve Online Visibility', 'Add / Correct Info', 'Raton', 'Colfax', 'outreach', 'service']",['Ask about digital listing or social sharing'],"Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0115-city-of-raton-arts-page,City of Raton Arts Page,[],Colfax,Raton,NM,Municipal arts page and related arts links,Listing,"City page groups Old Pass Gallery, Raton Arts and Cultural District, The Raton Museum, Santa Fe Trail School for the Performing Arts, and Shuler Theater. Check current pages and contacts before outreach.",['https://www.ratonnm.gov/community/arts/index.php'],[],[],[],['https://www.ratonnm.gov/community/arts/index.php'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Municipal arts page and related arts links', 'Digital arts directory', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Raton', 'Colfax', 'artist', 'arts', 'business', 'creative business', 'directory', 'gallery', 'outreach', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0116-city-of-raton-business-licenses-and-regulations,City of Raton Business Licenses and Regulations,[],Colfax,,,Licensing / compliance,Directory shortcut,"Raton business registration, zoning checks, and local licensing steps.",['https://www.ratonnm.gov/business/business_license_regulations.php'],[],[],[],['https://www.ratonnm.gov/business/business_license_regulations.php'],"['Businesses and entrepreneurs', 'Local residents']","['Licensing / compliance', 'Colfax', 'business', 'startup', 'Raton']",['Use as a contact starting point'],Use before publishing a startup checklist for Raton-based ventures.,1,['Licensing / compliance']
everything-0117-city-of-raton-business-services,City of Raton Business Services,[],Colfax,,,Municipal business resources,Directory shortcut,"Official Raton business services, permits, licenses, economic development, and support pages.",['https://www.ratonnm.gov/business/index.php'],[],[],[],['https://www.ratonnm.gov/business/index.php'],"['Businesses and entrepreneurs', 'Local residents']","['Municipal business resources', 'Colfax', 'business', 'directory', 'economic development', 'service', 'Raton']","['Ask about digital listing or social sharing', 'Ask about business directory or partner referral']","Use as the official city business hub; if a direct directory path changes, start here.",1,['Municipal business resources']
everything-0118-city-of-raton-economic-development-programs,City of Raton Economic Development Programs,[],Colfax,Raton,NM,Startup / economic-development Resource directory,Directory shortcut,"Raton and Colfax startup paths, SBA/SBDC/SCORE/FastTrac links, GrowRaton, Raton MainStreet, and related support routes.",['https://www.ratonnm.gov/business/economic_development/index.php'],[],[],[],['https://www.ratonnm.gov/business/economic_development/index.php'],"['Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Rural residents', 'Visitors and tourists']","['Startup / economic-development Resource directory', 'Colfax', 'business', 'directory', 'economic development', 'sbdc', 'startup', 'Raton', 'Startup and business-support Resource directory', 'Training', 'Start Something', 'Find Money / Help', 'Improve Online Visibility', 'Add / Correct Info', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about business directory or partner referral', 'Ask about event calendar or visitor listing']",Use when someone needs a first route into business support rather than a single directory listing.,1,"['Startup / economic-development Resource directory', 'guide resource directory']"
everything-0119-city-of-raton-local-business-support,City of Raton Local Business Support,[],Colfax,,,Business support,Directory shortcut,"Hands-on startup help, SBA, SBDC, GrowRaton, Raton MainStreet, SCORE, and city support paths.",['https://www.ratonnm.gov/business/economic_development/local_business_resources.php'],[],[],[],['https://www.ratonnm.gov/business/economic_development/local_business_resources.php'],"['Businesses and entrepreneurs', 'Local residents']","['Business support', 'Colfax', 'business', 'sbdc', 'startup', 'Raton']",['Ask about business directory or partner referral'],Use when a new venture needs the first phone call or support form.,1,['Business support']
everything-0120-city-of-trinidad-economic-development-newsletter,City of Trinidad Economic Development Newsletter,[],Las Animas,,,Economic development updates,Directory shortcut,"Trinidad and Las Animas news, resources, and event updates from city economic development.",['https://www.trinidad.co.gov/services/economicdevelopment_newsletter.php'],[],[],[],['https://www.trinidad.co.gov/services/economicdevelopment_newsletter.php'],"['Businesses and entrepreneurs', 'Event organizers', 'Local residents']","['Economic development updates', 'Las Animas', 'economic development', 'event', 'newsletter', 'service', 'Trinidad']","['Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral']",Use to track city-backed economic development opportunities.,1,['Economic development updates']
everything-0121-city-of-trinidad-grants,City of Trinidad Grants,[],Las Animas,,,Funding,Directory shortcut,Grant notices for nonprofits and community-serving organizations.,['https://www.trinidad.co.gov/services/grants.php'],[],[],[],['https://www.trinidad.co.gov/services/grants.php'],"['Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Funding', 'Las Animas', 'grant', 'nonprofit', 'service', 'Trinidad']",['Use as a contact starting point'],Use for local funding checks before searching statewide grant lists.,1,['Funding']
everything-0122-city-of-trinidad-grants-page,City of Trinidad Grants Page,[],Las Animas,Trinidad,CO,Local grants and nonprofit funding routes,Listing,"City grants page references Las Animas nonprofit grant history, Bar NI Community Service Fund, and Trinidad Community Foundation grant process. Dates and cycles may change; Check current application windows before advising.",['https://www.trinidad.co.gov/services/grants.php'],[],[],[],['https://www.trinidad.co.gov/services/grants.php'],"['Nonprofits', 'Programs', 'Artists', 'Arts and culture audiences', 'Youth / families', 'Rural residents', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Local grants and nonprofit funding routes', 'Funding', 'Find Money / Help', 'Start Something', 'Promote Something', 'Add / Correct Info', 'Trinidad', 'Las Animas', 'artist', 'arts', 'grant', 'nonprofit', 'service']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0123-city-of-walsenburg,City of Walsenburg,[],Huerfano,Walsenburg,CO,Government,Listing,"Civic or partner-organization route in Walsenburg, Huerfano, CO. Use it to find the public page, organization, office, or listing path that best matches the task.",['https://cityofwalsenburg.colorado.gov'],[],[],[],['https://cityofwalsenburg.colorado.gov'],"['Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Government', 'Resource', 'Start Something', 'Reach People Offline', 'Add / Correct Info', 'Walsenburg', 'Huerfano', 'outreach', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0124-clayton-road-i-25-gateway,Clayton Road / I-25 gateway,"['Clayton Road', 'I-25 gateway']",Colfax,Raton,NM,Business geography for physical outreach,Listing,"Business geography for physical outreach in Raton, Colfax, NM. Use it to ask about appropriate announcement, advertising, calendar, newsletter, or public-information routes.",[],[],[],[],[],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Business geography for physical outreach', 'Promotion', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Raton', 'Colfax', 'business', 'media', 'outreach', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0125-code-of-the-west-real-estate,Code of the West Real Estate,[],Huerfano,La Veta,CO,Professional services / real estate,Listing,"Lodging or hospitality business in La Veta, Huerfano, CO. It is useful for visitor referrals, event guest planning, trip-planning pages, and questions about guest-facing information channels.",[],[],['(719) 742-3626'],['215 South Main St'],[],"['Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Professional services / real estate', 'Promotion', 'Start Something', 'Promote Something', 'Improve Online Visibility', 'Add / Correct Info', 'La Veta', 'Huerfano', 'outreach', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0126-cokedale-mining-museum-town-hall-post-office-complex,Cokedale Mining Museum / Town Hall / Post Office complex,"['Cokedale Mining Museum', 'Post Office complex', 'Town Hall']",Las Animas,Aguilar,CO,Museum / government / service,Listing,"Lodging or hospitality business in Aguilar, Las Animas, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",[],[],[],[],[],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Rural residents', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Museum / government / service', 'Bulletin / Notice', 'Start Something', 'Promote Something', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Aguilar', 'Las Animas', 'artist', 'arts', 'outreach', 'service', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0127-colexico-alliance-tlac-chamber,Colexico Alliance / TLAC Chamber,"['Colexico Alliance', 'TLAC Chamber']",Las Animas,,,Regional chamber,Directory shortcut,"Member directory, community articles, event calendar, local products, and the cross-state regional chamber frame.",['https://tlacchamber.org/'],[],[],[],['https://tlacchamber.org/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Regional chamber', 'Las Animas', 'business', 'calendar', 'chamber', 'directory', 'event', 'Trinidad']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral']",Use as the first regional business network shortcut for Trinidad and neighboring counties.,1,['Regional chamber']
everything-0128-colexico-alliance-tlac-chamber-regional-hub,Colexico Alliance / TLAC Chamber Regional Hub,"['Colexico Alliance', 'TLAC Chamber Regional Hub']",Regional,Trinidad,CO / NM,Regional chamber / member network,Directory shortcut,"Cross-county chamber context, Las Animas business support, regional member discovery, and Colexico Alliance routing.",['https://tlacchamber.org/'],['director@colexicoalliance.org'],['719-846-9285'],"['132 N Commercial St Suite C, Trinidad, CO 81082']",['https://tlacchamber.org/'],"['Businesses and entrepreneurs', 'Local residents', 'Artists', 'Creative businesses', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Nonprofits and community programs']","['Regional chamber / member network', 'Regional', 'business', 'chamber', 'Colfax', 'Huerfano', 'Las Animas', 'Regional chamber and member network', 'Business / Partner', 'Start Something', 'Promote Something', 'Improve Online Visibility', 'Add / Correct Info', 'Find Money / Help', 'Trinidad', 'artist', 'creative business', 'directory', 'partner', 'visitor']","['Ask about digital listing or social sharing', 'Ask about business directory or partner referral', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Use when a business or organization needs regional chamber visibility across Las Animas, Huerfano, and Colfax.",1,"['Regional chamber / member network', 'guide resource directory']"
everything-0129-colfax,Colfax,[],Colfax,Raton,NM,Top Channels by County,Listing,"Civic or partner-organization route in Raton, Colfax, NM. Use it to find formal contact paths, public information, business referrals, community-posting questions, or local program connections.",[],[],['4652471698'],[],[],"['Entrepreneurs', 'Businesses', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Top Channels by County', 'Training', 'Start Something', 'Promote Something', 'Find Money / Help', 'Get Media Coverage', 'Improve Online Visibility', 'Add / Correct Info', 'Raton', 'Colfax', 'media', 'outreach', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0130-colfax-ale-cellar,Colfax Ale Cellar,[],Colfax,Raton,NM,Food & beverage,Listing,"Restaurant or dining business in Raton, Colfax, NM. It is useful for visitor referrals, local event outreach, shop-local campaigns, and cross-promotion questions that fit the business.",[],[],['(575) 445-5600'],['217 S 1st St'],[],"['Businesses', 'Programs', 'Nonprofits and community programs']","['Food & beverage', 'Promotion', 'Start Something', 'Promote Something', 'Improve Online Visibility', 'Raton', 'Colfax', 'outreach']",['Ask about digital listing or social sharing'],"Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0131-colfax-cannabis-company,Colfax Cannabis Company,[],Colfax,Raton,NM,Retail,Listing,"Shop or local retail business in Raton, Colfax, NM. It can help users find storefront or vendor contacts for shop-local outreach, event materials, visitor referrals, or local-goods partnerships.",[],[],['(575) 256-9333'],['1144 S 2nd St'],[],"['Businesses', 'Programs', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Retail', 'Business / Partner', 'Start Something', 'Promote Something', 'Raton', 'Colfax', 'business', 'outreach', 'partner']",['Ask about physical flyer or poster placement'],"Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0132-colfax-county-nm,Colfax County (NM),"['Colfax County', 'Colfax County / Raton', 'Raton']",Colfax,Raton,NM,Events & Seasonal Programs,Listing,"Event or calendar route in Raton, Colfax, NM. Use it when planning public events, performances, classes, workshops, or calendar visibility across the region.",['https://www.ratonnm.gov'],[],[],[],['https://www.ratonnm.gov'],"['Artists', 'Programs', 'Artists and creative businesses', 'Nonprofits and community programs', 'Event organizers', 'Local residents', 'Businesses', 'Nonprofits', 'Visitors and tourists']","['Events & Seasonal Programs', 'Media', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Improve Online Visibility', 'Raton', 'Colfax', 'artist', 'event', 'outreach', 'Social Media & Digital Presence', 'social media', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0133-colfax-county-business-resources,Colfax County Business Resources,[],Colfax,,,County business resources,Directory shortcut,"Bid opportunities, RFPs, county business pages, and public-sector entry points.",['https://www.co.colfax.nm.us/business/index.php'],[],[],[],['https://www.co.colfax.nm.us/business/index.php'],"['Businesses and entrepreneurs', 'Local residents']","['County business resources', 'Colfax', 'business']",['Use as a contact starting point'],"Use for county procurement, notices, and official Colfax business context.",1,['County business resources']
everything-0134-colfax-county-clerk,Colfax County Clerk,[],Colfax,,,County clerk / records,Directory shortcut,"Public records, election/county office routing, and official county source check.",['https://www.co.colfax.nm.us/government/county_clerk.php'],[],[],[],['https://www.co.colfax.nm.us/government/county_clerk.php'],['Local residents'],"['County clerk / records', 'Colfax']",['Use as a contact starting point'],Use for official-record questions and to check county office contact pathways.,1,['County clerk / records']
everything-0135-colfax-county-nm,"Colfax County, NM",[],Colfax,Raton,NM,County audience profiles for outreach planning,Listing,"Civic or partner-organization route in Raton, Colfax, NM. Use it to find formal contact paths, public information, business referrals, community-posting questions, or local program connections.",[],[],[],[],[],"['Artists', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Rural residents', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['County audience profiles for outreach planning', 'Media', 'Start Something', 'Promote Something', 'Find Money / Help', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Raton', 'Colfax', 'artist', 'outreach', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0136-colfax-county-nm-raton-springer-angel-fire-cimarron-eagle-nest-maxwell-ute-park,"Colfax County, NM Raton, Springer, Angel Fire, Cimarron, Eagle Nest, Maxwell & Ute Park",[],Colfax,Raton,NM,County-Specific Resources Overview,Listing,"Lodging or hospitality business in Raton, Colfax, NM. It is useful for visitor referrals, event guest planning, trip-planning pages, and questions about guest-facing information channels.",['https://ratonnm.gov'],[],[],[],['https://ratonnm.gov'],"['Artists', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Rural residents', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['County-Specific Resources Overview', 'Funding', 'Start Something', 'Promote Something', 'Find Money / Help', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Raton', 'Colfax', 'artist', 'media', 'outreach', 'service', 'visitor', 'Angel Fire', 'Cimarron']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0137-colfax-nm,"Colfax, NM",[],Colfax,Raton,NM,County-Specific Resources Overview,Listing,"Lodging or hospitality business in Raton, Colfax, NM. It is useful for visitor referrals, event guest planning, trip-planning pages, and questions about guest-facing information channels.",[],[],[],[],[],"['Programs', 'Visitors and tourists', 'Nonprofits and community programs', 'Local residents']","['County-Specific Resources Overview', 'Funding', 'Start Something', 'Find Money / Help', 'Get Media Coverage', 'Raton', 'Colfax', 'media', 'outreach', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0138-colorado-advanced-industries-accelerator-programs,Colorado Advanced Industries Accelerator Programs,[],Regional,,,Startup / innovation grants,Directory shortcut,"Colorado startups, researchers, and technology companies commercializing products in advanced industries.",['https://oedit.colorado.gov/advanced-industries-accelerator-programs'],[],[],[],['https://oedit.colorado.gov/advanced-industries-accelerator-programs'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Startup / innovation grants', 'Regional', 'business', 'grant', 'sbdc', 'startup']",['Use as a contact starting point'],"Use when a growth business needs research, commercialization, export, or early-stage capital support; pair with SBDC help before applying.",1,['Startup / innovation grants']
everything-0139-colorado-business-funding-and-incentives,Colorado Business Funding and Incentives,[],Regional,,,Business funding directory,Directory shortcut,"Colorado businesses comparing tax credits, grants, loans, rural incentives, and job-creation programs.",['https://oedit.colorado.gov/business-funding-and-incentives'],[],[],[],['https://oedit.colorado.gov/business-funding-and-incentives'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Business funding directory', 'Regional', 'business', 'directory', 'funding', 'grant']",['Ask about digital listing or social sharing'],"Use as the Colorado starting page before drilling into Rural Jump-Start, enterprise zone, or industry-specific programs.",1,['Business funding directory']
everything-0140-colorado-community-revitalization-grant,Colorado Community Revitalization Grant,[],Regional,,,Creative district / main street funding,Directory shortcut,"Creative districts, historic districts, main streets, and neighborhood commercial-center projects needing gap funding.",['https://oedit.colorado.gov/colorado-community-revitalization-grant'],[],[],[],['https://oedit.colorado.gov/colorado-community-revitalization-grant'],"['Artists and creative businesses', 'Nonprofits and community programs', 'Event organizers']","['Creative district / main street funding', 'Regional', 'arts', 'creative district', 'funding', 'grant', 'venue']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Use for venue, corridor, downtown, arts-district, or adaptive-reuse ideas in Colorado communities; check open cycles first.",1,['Creative district / main street funding']
everything-0141-colorado-creates-grant,Colorado Creates Grant,[],Regional,,,Arts organization grants,Directory shortcut,"Colorado nonprofit arts organizations and public arts programs seeking annual competitive support for arts programs, services, and activities.",['https://oedit.colorado.gov/colorado-creates-grant'],[],[],[],['https://oedit.colorado.gov/colorado-creates-grant'],"['Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Arts organization grants', 'Regional', 'arts', 'grant', 'nonprofit', 'partner', 'service', 'Huerfano', 'Las Animas']",['Ask about creative or cultural cross-promotion'],"Use for Las Animas and Huerfano arts nonprofits, galleries with nonprofit partners, and community arts programming.",1,['Arts organization grants']
everything-0142-colorado-creative-districts,Colorado Creative Districts,[],Regional,Regional,CO,Certified creative district directory and program,Listing,Official Colorado Creative Districts program source. Use to understand certified districts and cross-check La Veta and Trinidad creative-district context.,['https://oedit.colorado.gov/colorado-creative-districts'],[],[],[],['https://oedit.colorado.gov/colorado-creative-districts'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Certified creative district directory and program', 'Creative district directory', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Regional', 'artist', 'arts', 'business', 'creative business', 'creative district', 'directory', 'visitor', 'La Veta', 'Trinidad']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0143-colorado-creative-industries,Colorado Creative Industries,[],Regional,Regional,CO,Creative economy support,Directory shortcut,"Colorado arts, creative industries, promotion, resources, and funding opportunities.",['https://oedit.colorado.gov/colorado-creative-industries'],[],[],[],['https://oedit.colorado.gov/colorado-creative-industries'],"['Artists and creative businesses', 'Nonprofits and community programs', 'Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs']","['Creative economy support', 'Regional', 'artist', 'arts', 'funding', 'maker', 'nonprofit', 'Huerfano', 'Las Animas', 'Statewide arts funding and creative-sector support', 'Grant / funding resource', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'business', 'creative business', 'grant', 'visitor']","['Ask about creative or cultural cross-promotion', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Use for artists, galleries, makers, and creative nonprofits in Las Animas and Huerfano.",1,"['Creative economy support', 'guide resource directory']"
everything-0144-colorado-crunch,Colorado Crunch,[],Huerfano,Walsenburg,CO,Local food product / maker vendor,Listing,"Restaurant or dining business in Walsenburg, Huerfano, CO. It is useful for visitor referrals, local event outreach, shop-local campaigns, and cross-promotion questions that fit the business.",[],[],[],"['408 Russell Avenue, Walsenburg, CO 81089']",['https://www.walsenburgmercantile.com/meet-our-vendors'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Local food product / maker vendor', 'Maker / Artist Vendor', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Walsenburg', 'Huerfano', 'artist', 'arts', 'business', 'directory', 'maker', 'media', 'outreach', 'venue', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0145-colorado-gives,Colorado Gives,[],Las Animas,,,Nonprofit giving directory,Directory shortcut,"Colorado nonprofit discovery, fundraising profiles, and donor-facing visibility.",['https://www.coloradogives.org/'],[],[],[],['https://www.coloradogives.org/'],"['Nonprofits and community programs', 'Local residents']","['Nonprofit giving directory', 'Las Animas', 'directory', 'nonprofit']",['Ask about digital listing or social sharing'],Use when a nonprofit needs a public giving/listing path.,1,['Nonprofit giving directory']
everything-0146-colorado-nonprofit-association-directory,Colorado Nonprofit Association Directory,[],Regional,,,Nonprofit directory,Directory shortcut,Colorado nonprofit member lookup and peer organization discovery.,['https://coloradononprofits.org/member-resources/nonprofit-member-directory/'],[],[],[],['https://coloradononprofits.org/member-resources/nonprofit-member-directory/'],['Nonprofits and community programs'],"['Nonprofit directory', 'Regional', 'directory', 'nonprofit']","['Ask about digital listing or social sharing', 'Ask about business directory or partner referral']",Use carefully: the directory states non-commercial use limits.,1,['Nonprofit directory']
everything-0147-colorado-oedit-rural-opportunity-office,Colorado OEDIT Rural Opportunity Office,[],Regional,,,Rural business development,Directory shortcut,"Rural Colorado business, community, and economic-development programs.",['https://oedit.colorado.gov/category/rural-opportunity-office'],[],[],[],['https://oedit.colorado.gov/category/rural-opportunity-office'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Rural business development', 'Regional', 'business', 'Huerfano', 'Las Animas']",['Use as a contact starting point'],Use for Las Animas and Huerfano projects that need statewide rural-development context.,1,['Rural business development']
everything-0148-colorado-rural-jump-start-program,Colorado Rural Jump-Start Program,[],Regional,,,Startup incentive / rural grant,Directory shortcut,"New or relocating businesses considering eligible rural Colorado zones, including tax benefits and possible matching grants.",['https://oedit.colorado.gov/rural-jump-start-program'],[],[],[],['https://oedit.colorado.gov/rural-jump-start-program'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Startup incentive / rural grant', 'Regional', 'business', 'grant', 'startup', 'Huerfano', 'Las Animas']",['Use as a contact starting point'],"Use for Huerfano or Las Animas startup/relocation questions, then check zone eligibility and job-creation requirements with OEDIT.",1,['Startup incentive / rural grant']
